city,area,bhk,price
Bangalore,1525.0,3.0,5584000.0
Bangalore,1250.0,3.0,6528000.0
Bangalore,1095.0,2.0,8400000.0
Bangalore,1360.0,3.0,8120000.0
Bangalore,1500.0,3.0,5661000.0
Bangalore,1450.0,3.0,7840000.0
Bangalore,1110.0,2.0,8400000.0
Bangalore,1400.0,3.0,6188000.0
Bangalore,1500.0,3.0,5750000.0
Bangalore,1104.0,2.0,7840000.0
Bangalore,1085.0,2.0,5202000.0
Bangalore,1400.0,3.0,5277000.0
Bangalore,1020.0,2.0,6128000.0
Bangalore,1100.0,2.0,5731000.0
Bangalore,1300.0,3.0,3300000.0
Bangalore,1170.0,3.0,4100000.0
Bangalore,725.0,2.0,3500000.0
Bangalore,1177.0,2.0,3490000.0
Bangalore,725.0,2.0,12000000.0
Bangalore,725.0,2.0,3500000.0
Bangalore,1597.0,3.0,17000000.0
Bangalore,725.0,2.0,6340000.0
Bangalore,2700.0,4.0,13000000.0
Bangalore,1350.0,2.0,4500000.0
Bangalore,1763.0,3.0,6150000.0
Bangalore,1000.0,2.0,6150000.0
Bangalore,1180.0,2.0,6150000.0
Bangalore,1180.0,2.0,8120000.0
Bangalore,1180.0,2.0,6150000.0
Bangalore,1450.0,3.0,6250000.0
Bangalore,1180.0,2.0,7745000.0
Bangalore,1225.0,2.0,9122000.0
Bangalore,1165.0,2.0,9408000.0
Bangalore,1402.0,3.0,10500000.0
Bangalore,1446.0,3.0,8106999.0
Bangalore,1561.0,3.0,9828000.0
Bangalore,1180.0,2.0,13200000.0
Bangalore,1450.0,3.0,3105000.0
Bangalore,2015.0,3.0,3990000.0
Bangalore,655.0,2.0,10600000.0
Bangalore,1131.0,2.0,4635000.0
Bangalore,1655.0,3.0,6150000.0
Bangalore,1030.0,2.0,10700000.0
Bangalore,1180.0,2.0,6700000.0
Bangalore,1336.0,2.0,31000000.0
Bangalore,1375.0,3.0,8200000.0
Bangalore,3012.0,4.0,13200000.0
Bangalore,1100.0,2.0,10500000.0
Bangalore,1305.0,2.0,80000000.0
Bangalore,1655.0,3.0,80000000.0
Bangalore,4850.0,4.0,9500000.0
Bangalore,4850.0,4.0,21500000.0
Bangalore,1230.0,2.0,5850000.0
Bangalore,2430.0,3.0,6150000.0
Bangalore,1150.0,2.0,6200000.0
Bangalore,1185.0,2.0,5800000.0
Bangalore,1300.0,2.0,5045000.0
Bangalore,1180.0,2.0,3864000.0
Bangalore,966.0,2.0,6150000.0
Bangalore,708.0,2.0,6171000.0
Bangalore,1185.0,2.0,5748000.0
Bangalore,1225.0,2.0,5500000.0
Bangalore,1430.0,3.0,5200000.0
Bangalore,1180.0,2.0,8500000.0
Bangalore,1313.0,2.0,12200000.0
Bangalore,1223.0,2.0,10100000.0
Bangalore,1110.0,2.0,10000000.0
Bangalore,1050.0,2.0,5800000.0
Bangalore,1400.0,3.0,7350000.0
Bangalore,2604.0,4.0,7450000.0
Bangalore,2167.0,3.0,7500000.0
Bangalore,2140.0,3.0,8000000.0
Bangalore,1150.0,2.0,8250000.0
Bangalore,1750.0,2.0,6200000.0
Bangalore,1430.0,3.0,6113000.0
Bangalore,1774.0,2.0,4277000.0
Bangalore,1216.0,2.0,4277000.0
Bangalore,1216.0,2.0,41300000.0
Bangalore,1300.0,2.0,4958000.0
Bangalore,1163.0,3.0,32799999.0
Bangalore,814.0,2.0,49800000.0
Bangalore,814.0,2.0,4450000.0
Bangalore,3523.0,4.0,8500000.0
Bangalore,966.0,2.0,7000000.0
Bangalore,2529.0,3.0,4100000.0
Bangalore,3836.0,3.0,30400000.0
Bangalore,1220.0,3.0,24000000.0
Bangalore,1657.0,3.0,19300000.0
Bangalore,1128.0,2.0,3759000.0
Bangalore,1080.0,2.0,9200000.0
Bangalore,3660.0,4.0,8500000.0
Bangalore,2903.0,4.0,8300000.0
Bangalore,2468.0,3.0,8100000.0
Bangalore,1030.0,2.0,9800000.0
Bangalore,1346.0,2.0,9550000.0
Bangalore,1216.0,2.0,9400000.0
Bangalore,1216.0,2.0,8100000.0
Bangalore,1216.0,2.0,8250000.0
Bangalore,1346.0,2.0,7800000.0
Bangalore,1346.0,2.0,8100000.0
Bangalore,1346.0,2.0,12000000.0
Bangalore,1216.0,2.0,11900000.0
Bangalore,1216.0,2.0,10500000.0
Bangalore,1216.0,2.0,15900000.0
Bangalore,1216.0,2.0,3425000.0
Bangalore,1655.0,3.0,7000000.0
Bangalore,1655.0,3.0,6500000.0
Bangalore,1655.0,3.0,22799999.0
Bangalore,2107.0,3.0,3045000.0
Bangalore,1030.0,2.0,6000000.0
Bangalore,1420.0,3.0,6600000.0
Bangalore,1350.0,3.0,4700000.0
Bangalore,2460.0,3.0,25600000.0
Bangalore,1017.0,2.0,6188000.0
Bangalore,1286.0,3.0,8400000.0
Bangalore,1286.0,3.0,6188000.0
Bangalore,966.0,2.0,8400000.0
Bangalore,3138.0,4.0,8400000.0
Bangalore,1105.0,2.0,6188000.0
Bangalore,1500.0,3.0,6188000.0
Bangalore,1105.0,2.0,8400000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1500.0,3.0,35500000.0
Bangalore,1105.0,2.0,12000000.0
Bangalore,1100.0,2.0,9600000.0
Bangalore,1500.0,3.0,9400000.0
Bangalore,1400.0,3.0,3900000.0
Bangalore,3873.0,4.0,3500000.0
Bangalore,1713.0,3.0,3500000.0
Bangalore,1755.0,3.0,4400000.0
Bangalore,1346.0,2.0,8500000.0
Bangalore,920.0,2.0,3320000.0
Bangalore,708.0,2.0,29800000.0
Bangalore,708.0,2.0,6200000.0
Bangalore,1170.0,2.0,8300000.0
Bangalore,1277.0,2.0,7950000.0
Bangalore,868.0,2.0,9350000.0
Bangalore,3117.0,3.0,9250000.0
Bangalore,1150.0,2.0,5700000.0
Bangalore,1216.0,2.0,7000000.0
Bangalore,1216.0,2.0,7400000.0
Bangalore,1346.0,2.0,6250000.0
Bangalore,1346.0,2.0,9300000.0
Bangalore,1082.0,3.0,8000000.0
Bangalore,1185.0,2.0,8500000.0
Bangalore,1430.0,3.0,8500000.0
Bangalore,1180.0,2.0,8400000.0
Bangalore,1346.0,2.0,6150000.0
Bangalore,1216.0,2.0,6150000.0
Bangalore,1277.0,2.0,5700000.0
Bangalore,1373.0,2.0,23500000.0
Bangalore,1245.0,2.0,2800000.0
Bangalore,1185.0,2.0,4876000.0
Bangalore,1185.0,2.0,36500000.0
Bangalore,1080.0,2.0,7000000.0
Bangalore,2125.0,3.0,7400000.0
Bangalore,875.0,2.0,7400000.0
Bangalore,937.0,2.0,19000000.0
Bangalore,2797.0,3.0,3950000.0
Bangalore,1170.0,2.0,7380000.0
Bangalore,1235.0,2.0,9900000.0
Bangalore,1235.0,2.0,8000000.0
Bangalore,2805.0,4.0,2300000.0
Bangalore,1025.0,2.0,3647999.0
Bangalore,1232.0,2.0,3332000.0
Bangalore,1525.0,3.0,2800000.0
Bangalore,1265.0,2.0,36000000.0
Bangalore,1140.0,2.0,6000000.0
Bangalore,1075.0,3.0,7500000.0
Bangalore,780.0,2.0,7400000.0
Bangalore,2775.0,3.0,6950000.0
Bangalore,7000.0,4.0,6950000.0
Bangalore,1000.0,2.0,6900000.0
Bangalore,1240.0,2.0,7000000.0
Bangalore,1235.0,2.0,7500000.0
Bangalore,1158.0,2.0,7500000.0
Bangalore,1158.0,2.0,6200000.0
Bangalore,1150.0,2.0,6000000.0
Bangalore,1170.0,2.0,7000000.0
Bangalore,1235.0,2.0,6900000.0
Bangalore,1240.0,2.0,7208000.0
Bangalore,1000.0,2.0,7500000.0
Bangalore,1000.0,2.0,7208000.0
Bangalore,1170.0,2.0,3400000.0
Bangalore,1150.0,2.0,3400000.0
Bangalore,1360.0,3.0,8081999.0
Bangalore,1150.0,2.0,6603000.0
Bangalore,1360.0,3.0,6015000.0
Bangalore,1030.0,2.0,7498999.0
Bangalore,1030.0,2.0,8081999.0
Bangalore,1525.0,3.0,10500000.0
Bangalore,1170.0,3.0,2800000.0
Bangalore,1135.0,2.0,4789000.0
Bangalore,1415.0,3.0,13200000.0
Bangalore,1525.0,3.0,7840000.0
Bangalore,1917.0,3.0,8120000.0
Bangalore,850.0,2.0,8400000.0
Bangalore,1209.0,2.0,4190000.0
Bangalore,2043.0,3.0,7840000.0
Bangalore,1400.0,3.0,49000000.0
Bangalore,1450.0,3.0,38500000.0
Bangalore,1500.0,3.0,30000000.0
Bangalore,1135.0,2.0,7731999.0
Bangalore,1400.0,3.0,27000000.0
Bangalore,4450.0,4.0,4800000.0
Bangalore,3714.0,3.0,4300000.0
Bangalore,2289.0,3.0,5200000.0
Bangalore,1459.0,3.0,40599999.0
Bangalore,2500.0,3.0,23600000.0
Bangalore,1025.0,2.0,21000000.0
Bangalore,1185.0,2.0,55400000.0
Bangalore,3038.0,4.0,26000000.0
Bangalore,1759.0,2.0,42100000.0
Bangalore,7500.0,6.0,62900000.0
Bangalore,2440.0,3.0,40100000.0
Bangalore,3558.0,4.0,97600000.0
Bangalore,1940.0,3.0,14000000.0
Bangalore,4686.0,4.0,50199999.0
Bangalore,3608.0,4.0,21200000.0
Bangalore,2390.0,3.0,54600000.0
Bangalore,6116.0,4.0,57500000.0
Bangalore,1795.0,3.0,30400000.0
Bangalore,3381.0,4.0,28000000.0
Bangalore,2353.0,3.0,40000000.0
Bangalore,3505.0,4.0,47500000.0
Bangalore,3302.0,4.0,32000000.0
Bangalore,1943.0,2.0,22000000.0
Bangalore,2975.0,3.0,15000000.0
Bangalore,2678.0,3.0,4200000.0
Bangalore,3766.0,4.0,6500000.0
Bangalore,3125.0,3.0,4600000.0
Bangalore,2444.0,3.0,9800000.0
Bangalore,2050.0,3.0,6528000.0
Bangalore,1350.0,3.0,4600000.0
Bangalore,1174.0,2.0,18600000.0
Bangalore,1175.0,2.0,5500000.0
Bangalore,1484.0,3.0,4400000.0
Bangalore,1360.0,3.0,8120000.0
Bangalore,1160.0,2.0,8400000.0
Bangalore,1775.0,3.0,12400000.0
Bangalore,1170.0,2.0,7840000.0
Bangalore,953.0,2.0,8120000.0
Bangalore,1450.0,3.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,2249.0,3.0,8400000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1450.0,3.0,4225000.0
Bangalore,1500.0,3.0,4300000.0
Bangalore,1500.0,3.0,3390000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1131.0,2.0,8400000.0
Bangalore,1131.0,2.0,3888000.0
Bangalore,1030.0,2.0,3869000.0
Bangalore,1400.0,3.0,12500000.0
Bangalore,1500.0,3.0,26000000.0
Bangalore,1500.0,3.0,19000000.0
Bangalore,1065.0,2.0,16500000.0
Bangalore,1065.0,2.0,42300000.0
Bangalore,2850.0,3.0,7450000.0
Bangalore,2695.0,4.0,6150000.0
Bangalore,1500.0,3.0,6600000.0
Bangalore,4690.0,4.0,4750000.0
Bangalore,8200.0,7.0,6015000.0
Bangalore,1430.0,3.0,6360000.0
Bangalore,1180.0,2.0,7498999.0
Bangalore,1370.0,3.0,7155000.0
Bangalore,982.0,2.0,6015000.0
Bangalore,1135.0,2.0,5750000.0
Bangalore,1200.0,2.0,8081999.0
Bangalore,1415.0,3.0,3400000.0
Bangalore,1350.0,3.0,6200000.0
Bangalore,1135.0,2.0,23500000.0
Bangalore,1085.0,2.0,22500000.0
Bangalore,1525.0,3.0,6150000.0
Bangalore,975.0,2.0,6150000.0
Bangalore,1340.0,3.0,6150000.0
Bangalore,1580.0,3.0,11500000.0
Bangalore,2000.0,3.0,3030000.0
Bangalore,1180.0,2.0,4800000.0
Bangalore,1180.0,2.0,13200000.0
Bangalore,1185.0,2.0,16000000.0
Bangalore,1523.0,3.0,6300000.0
Bangalore,1010.0,2.0,53000000.0
Bangalore,995.0,2.0,4300000.0
Bangalore,1256.0,2.0,8900000.0
Bangalore,1535.0,3.0,9700000.0
Bangalore,1370.0,3.0,7840000.0
Bangalore,4800.0,5.0,7840000.0
Bangalore,1100.0,2.0,8400000.0
Bangalore,1636.0,3.0,7840000.0
Bangalore,1820.0,3.0,8400000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1400.0,3.0,8120000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,23000000.0
Bangalore,1500.0,3.0,8050000.0
Bangalore,1500.0,3.0,8100000.0
Bangalore,1450.0,3.0,8350000.0
Bangalore,1500.0,3.0,8200000.0
Bangalore,2730.0,4.0,9600000.0
Bangalore,1216.0,2.0,9450000.0
Bangalore,1216.0,2.0,9300000.0
Bangalore,1216.0,2.0,8400000.0
Bangalore,1216.0,2.0,9200000.0
Bangalore,1346.0,2.0,5914000.0
Bangalore,1346.0,2.0,4500000.0
Bangalore,1346.0,2.0,5586000.0
Bangalore,1216.0,2.0,6000000.0
Bangalore,1346.0,2.0,6200000.0
Bangalore,1116.0,2.0,23000000.0
Bangalore,1212.0,2.0,31000000.0
Bangalore,1140.0,2.0,3180000.0
Bangalore,1002.0,2.0,4499000.0
Bangalore,1340.0,3.0,5290000.0
Bangalore,2730.0,3.0,13000000.0
Bangalore,2770.0,3.0,32599999.0
Bangalore,1068.0,2.0,5300000.0
Bangalore,941.0,2.0,5800000.0
Bangalore,1150.0,2.0,8081999.0
Bangalore,2009.0,3.0,3045000.0
Bangalore,1099.0,2.0,3482000.0
Bangalore,1059.0,2.0,22599999.0
Bangalore,1110.0,3.0,4163000.0
Bangalore,1525.0,3.0,13100000.0
Bangalore,1017.0,2.0,4500000.0
Bangalore,1182.0,2.0,6405000.0
Bangalore,1989.0,3.0,40500000.0
Bangalore,905.0,2.0,12900000.0
Bangalore,2043.0,3.0,10800000.0
Bangalore,1000.0,2.0,8050000.0
Bangalore,1256.0,3.0,2848000.0
Bangalore,3500.0,4.0,26500000.0
Bangalore,1893.0,3.0,3828000.0
Bangalore,1655.0,3.0,6580000.0
Bangalore,1216.0,2.0,23000000.0
Bangalore,943.0,2.0,16000000.0
Bangalore,2511.0,3.0,14000000.0
Bangalore,1235.0,2.0,4054000.0
Bangalore,1316.0,2.0,3400000.0
Bangalore,2730.0,4.0,3347999.0
Bangalore,1650.0,3.0,83000000.0
Bangalore,2190.0,3.0,6656000.0
Bangalore,1398.0,3.0,4505000.0
Bangalore,974.0,3.0,3261999.0
Bangalore,1080.0,2.0,4864000.0
Bangalore,6300.0,4.0,4054000.0
Bangalore,1256.0,3.0,4905000.0
Bangalore,850.0,2.0,4054000.0
Bangalore,1099.0,2.0,35000000.0
Bangalore,1225.0,3.0,4237000.0
Bangalore,1398.0,3.0,3750000.0
Bangalore,1090.0,2.0,4450000.0
Bangalore,1398.0,3.0,2899000.0
Bangalore,3895.0,4.0,4054000.0
Bangalore,1467.0,3.0,7800000.0
Bangalore,1030.0,2.0,18600000.0
Bangalore,1220.0,2.0,6900000.0
Bangalore,779.0,2.0,9000000.0
Bangalore,1398.0,3.0,3536999.0
Bangalore,1341.0,2.0,3927000.0
Bangalore,2519.0,4.0,3236999.0
Bangalore,1170.0,2.0,3429000.0
Bangalore,1575.0,3.0,3267000.0
Bangalore,1179.0,2.0,4239000.0
Bangalore,1309.0,3.0,3456000.0
Bangalore,1079.0,2.0,3447000.0
Bangalore,1143.0,2.0,3440999.0
Bangalore,1089.0,2.0,3585000.0
Bangalore,1413.0,3.0,3189000.0
Bangalore,1152.0,2.0,3768000.0
Bangalore,1149.0,2.0,4995000.0
Bangalore,1147.0,2.0,9000000.0
Bangalore,1195.0,2.0,4057000.0
Bangalore,1063.0,2.0,23000000.0
Bangalore,1256.0,2.0,32000000.0
Bangalore,1665.0,3.0,2999000.0
Bangalore,1575.0,3.0,2288000.0
Bangalore,1399.0,3.0,3859000.0
Bangalore,2200.0,3.0,2288000.0
Bangalore,2464.0,4.0,27500000.0
Bangalore,1060.0,2.0,4500000.0
Bangalore,520.0,1.0,5243000.0
Bangalore,950.0,2.0,21000000.0
Bangalore,520.0,1.0,4237000.0
Bangalore,2400.0,3.0,2800000.0
Bangalore,1000.0,2.0,3180000.0
Bangalore,1070.0,2.0,4057000.0
Bangalore,1980.0,3.0,7359999.0
Bangalore,1465.0,3.0,4133000.0
Bangalore,940.0,2.0,4057000.0
Bangalore,1068.0,2.0,2745000.0
Bangalore,1399.0,3.0,8400000.0
Bangalore,1480.0,3.0,8400000.0
Bangalore,1025.0,2.0,8400000.0
Bangalore,1399.0,3.0,8120000.0
Bangalore,645.0,1.0,7840000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,6188000.0
Bangalore,1500.0,3.0,9200000.0
Bangalore,1450.0,3.0,5480000.0
Bangalore,1400.0,3.0,3045000.0
Bangalore,1500.0,3.0,44900000.0
Bangalore,1105.0,2.0,4237000.0
Bangalore,1725.0,3.0,3106000.0
Bangalore,1055.0,2.0,7359999.0
Bangalore,1017.0,2.0,3399000.0
Bangalore,3145.0,4.0,2899000.0
Bangalore,1467.0,3.0,2899000.0
Bangalore,926.0,3.0,2899000.0
Bangalore,1480.0,3.0,2899000.0
Bangalore,924.0,3.0,2899000.0
Bangalore,779.0,2.0,2899000.0
Bangalore,779.0,2.0,4146000.0
Bangalore,779.0,2.0,7840000.0
Bangalore,779.0,2.0,2288000.0
Bangalore,779.0,2.0,5070000.0
Bangalore,779.0,2.0,3045000.0
Bangalore,1197.0,3.0,3100000.0
Bangalore,1400.0,3.0,2745000.0
Bangalore,520.0,1.0,3100000.0
Bangalore,975.0,2.0,3180000.0
Bangalore,1017.0,2.0,5897000.0
Bangalore,924.0,3.0,5947000.0
Bangalore,645.0,1.0,3261999.0
Bangalore,924.0,3.0,3482000.0
Bangalore,1068.0,2.0,6900000.0
Bangalore,1155.0,2.0,6000000.0
Bangalore,1260.0,2.0,5848000.0
Bangalore,1099.0,2.0,5000000.0
Bangalore,1182.0,2.0,7800000.0
Bangalore,1250.0,2.0,2745000.0
Bangalore,1250.0,3.0,3100000.0
Bangalore,1144.0,2.0,3080000.0
Bangalore,760.0,1.0,5947000.0
Bangalore,1232.0,2.0,3100000.0
Bangalore,645.0,1.0,6700000.0
Bangalore,924.0,3.0,25000000.0
Bangalore,1067.0,2.0,4133000.0
Bangalore,1166.0,2.0,3045000.0
Bangalore,924.0,3.0,7998999.0
Bangalore,1284.0,2.0,6998999.0
Bangalore,2892.0,3.0,6998999.0
Bangalore,1025.0,2.0,6000000.0
Bangalore,1017.0,2.0,2899000.0
Bangalore,1263.0,3.0,3399000.0
Bangalore,1113.0,2.0,3100000.0
Bangalore,1113.0,2.0,4237000.0
Bangalore,1002.0,2.0,4054000.0
Bangalore,779.0,2.0,3859000.0
Bangalore,924.0,3.0,4237000.0
Bangalore,926.0,3.0,3100000.0
Bangalore,1467.0,3.0,6200000.0
Bangalore,1396.0,2.0,3261999.0
Bangalore,950.0,2.0,3482000.0
Bangalore,1468.0,3.0,4057000.0
Bangalore,928.0,3.0,2848000.0
Bangalore,1198.0,2.0,4237000.0
Bangalore,1099.0,2.0,16000000.0
Bangalore,1182.0,2.0,23000000.0
Bangalore,1399.0,3.0,2848000.0
Bangalore,943.0,2.0,3675000.0
Bangalore,1467.0,3.0,3180000.0
Bangalore,1460.0,2.0,23000000.0
Bangalore,2730.0,4.0,7900000.0
Bangalore,943.0,2.0,13500000.0
Bangalore,1015.0,2.0,18500000.0
Bangalore,1068.0,2.0,5256000.0
Bangalore,1949.0,3.0,5256000.0
Bangalore,980.0,2.0,5256000.0
Bangalore,2061.0,3.0,6528000.0
Bangalore,2513.0,4.0,6528000.0
Bangalore,1095.0,2.0,6800000.0
Bangalore,1095.0,2.0,5700000.0
Bangalore,1095.0,2.0,6500000.0
Bangalore,1360.0,3.0,8400000.0
Bangalore,1360.0,3.0,5750000.0
Bangalore,1270.0,2.0,8081999.0
Bangalore,1214.0,2.0,8120000.0
Bangalore,760.0,1.0,4237000.0
Bangalore,1500.0,3.0,3261999.0
Bangalore,1085.0,2.0,6360000.0
Bangalore,1525.0,3.0,4054000.0
Bangalore,1450.0,3.0,4058000.0
Bangalore,1467.0,3.0,7208000.0
Bangalore,1099.0,2.0,5883000.0
Bangalore,1200.0,2.0,8400000.0
Bangalore,1398.0,3.0,8120000.0
Bangalore,1400.0,3.0,8120000.0
Bangalore,1360.0,3.0,7840000.0
Bangalore,1110.0,2.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1450.0,3.0,7840000.0
Bangalore,1450.0,3.0,6188000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1500.0,3.0,8120000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1105.0,2.0,8120000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1450.0,3.0,8400000.0
Bangalore,1400.0,3.0,8120000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1450.0,3.0,7840000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1450.0,3.0,6188000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1500.0,3.0,8120000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1105.0,2.0,6188000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,8120000.0
Bangalore,1450.0,3.0,7840000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1105.0,2.0,8400000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1450.0,3.0,8400000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1500.0,3.0,8120000.0
Bangalore,1400.0,3.0,8120000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1450.0,3.0,8400000.0
Bangalore,1450.0,3.0,8400000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1400.0,3.0,6360000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1400.0,3.0,7840000.0
Bangalore,1500.0,3.0,2848000.0
Bangalore,1500.0,3.0,6015000.0
Bangalore,1200.0,2.0,8400000.0
Bangalore,1500.0,3.0,5750000.0
Bangalore,1400.0,3.0,3200000.0
Bangalore,940.0,2.0,3100000.0
Bangalore,1135.0,2.0,4057000.0
Bangalore,1400.0,3.0,8081999.0
Bangalore,1085.0,2.0,7840000.0
Bangalore,1010.0,2.0,7840000.0
Bangalore,924.0,3.0,7208000.0
Bangalore,1399.0,3.0,5803000.0
Bangalore,1525.0,3.0,2848000.0
Bangalore,1400.0,3.0,4505000.0
Bangalore,1400.0,3.0,13500000.0
Bangalore,1360.0,3.0,4057000.0
Bangalore,1095.0,2.0,3859000.0
Bangalore,943.0,2.0,5750000.0
Bangalore,850.0,2.0,4505000.0
Bangalore,2061.0,3.0,4505000.0
Bangalore,1399.0,3.0,8081999.0
Bangalore,950.0,2.0,4505000.0
Bangalore,1085.0,2.0,6625000.0
Bangalore,850.0,2.0,3100000.0
Bangalore,850.0,2.0,3482000.0
Bangalore,1525.0,3.0,2899000.0
Bangalore,850.0,2.0,8400000.0
Bangalore,1250.0,3.0,6360000.0
Bangalore,924.0,3.0,8400000.0
Bangalore,1182.0,2.0,7840000.0
Bangalore,779.0,2.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1200.0,2.0,7840000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1500.0,3.0,8120000.0
Bangalore,1500.0,3.0,6188000.0
Bangalore,1400.0,3.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1450.0,3.0,7840000.0
Bangalore,1105.0,2.0,8120000.0
Bangalore,1500.0,3.0,8400000.0
Bangalore,1500.0,3.0,4054000.0
Bangalore,1500.0,3.0,4240000.0
Bangalore,1400.0,3.0,2288000.0
Bangalore,1450.0,3.0,6188000.0
Bangalore,1500.0,3.0,7840000.0
Bangalore,1397.0,3.0,8400000.0
Bangalore,1468.0,3.0,8120000.0
Bangalore,520.0,1.0,5750000.0
Bangalore,1105.0,2.0,7208000.0
Bangalore,1400.0,3.0,2900000.0
Bangalore,1500.0,3.0,2900000.0
Bangalore,1450.0,3.0,2288000.0
Bangalore,1085.0,2.0,5750000.0
Bangalore,1360.0,3.0,6015000.0
Bangalore,875.0,2.0,3433000.0
Bangalore,875.0,2.0,3719000.0
Bangalore,520.0,1.0,4933000.0
Bangalore,1085.0,2.0,4254000.0
Bangalore,1135.0,2.0,5350000.0
Bangalore,660.0,1.0,33000000.0
Bangalore,715.0,1.0,7000000.0
Bangalore,910.0,2.0,8500000.0
Bangalore,967.0,2.0,8900000.0
Bangalore,1216.0,3.0,9100000.0
Bangalore,5000.0,4.0,8700000.0
Bangalore,1538.0,2.0,9300000.0
Bangalore,1877.0,3.0,7100000.0
Bangalore,1973.0,3.0,6200000.0
Bangalore,2016.0,3.0,13300000.0
Bangalore,1922.0,3.0,11000000.0
Bangalore,2078.0,3.0,8400000.0
Bangalore,1561.0,2.0,6188000.0
Bangalore,1362.0,2.0,8120000.0
Bangalore,1766.0,3.0,39000000.0
Bangalore,1730.0,3.0,2840000.0
Bangalore,1500.0,3.0,4000000.0
Bangalore,1105.0,2.0,3100000.0
Bangalore,1450.0,3.0,3859000.0
Bangalore,3900.0,4.0,23500000.0
Bangalore,941.0,2.0,23000000.0
Bangalore,1040.0,2.0,7208000.0
Bangalore,924.0,3.0,6625000.0
Bangalore,950.0,2.0,3800000.0
Bangalore,3613.0,4.0,3100000.0
Bangalore,2730.0,4.0,3096000.0
Bangalore,1360.0,3.0,3249000.0
Bangalore,1250.0,3.0,3400000.0
Bangalore,955.0,2.0,3100000.0
Bangalore,924.0,3.0,3475000.0
Bangalore,923.0,3.0,5750000.0
Bangalore,1010.0,2.0,3100000.0
Bangalore,943.0,3.0,2745000.0
Bangalore,924.0,3.0,4057000.0
Bangalore,875.0,2.0,2975000.0
Bangalore,1085.0,2.0,2975000.0
Bangalore,924.0,3.0,3100000.0
Bangalore,645.0,1.0,4500000.0
Bangalore,1401.0,3.0,15500000.0
Bangalore,850.0,2.0,9400000.0
Bangalore,850.0,2.0,7500000.0
Bangalore,924.0,3.0,7000000.0
Bangalore,1000.0,2.0,4320000.0
Bangalore,2268.0,4.0,5700000.0
Bangalore,1555.0,3.0,2745000.0
Bangalore,1248.0,2.0,3045000.0
Bangalore,1660.0,3.0,13000000.0
Bangalore,1110.0,2.0,3180000.0
Bangalore,1240.0,2.0,3045000.0
Bangalore,645.0,1.0,4054000.0
Bangalore,1017.0,2.0,2900000.0
Bangalore,1500.0,3.0,2975000.0
Bangalore,1069.0,2.0,3100000.0
Bangalore,1019.0,2.0,4864000.0
Bangalore,1397.0,3.0,7300000.0
Bangalore,850.0,2.0,2856000.0
Bangalore,875.0,2.0,8400000.0
Bangalore,924.0,3.0,2848000.0
Bangalore,1225.0,3.0,3180000.0
Bangalore,1322.0,2.0,30000000.0
Bangalore,835.0,2.0,20000000.0
Bangalore,1500.0,3.0,7356000.0
Bangalore,944.0,2.0,3100000.0
Bangalore,1067.0,2.0,2848000.0
Bangalore,2289.0,3.0,6500000.0
Bangalore,1860.0,3.0,4060000.0
Bangalore,1415.0,3.0,3045000.0
Bangalore,924.0,3.0,3261999.0
